CODE_PAYS;CODE_MARQUE;CODE_CLIENT_ORDER;NOM_CLIENT_ORDER;VIN;CODE_CANAL_VN;L_CANAL;Type_LLD;F2MLInformation;NUM_IMMATRICULATION;GENRE;REF_VERSION;L_MODELE;L_VERSION_VEH;KM_ENTREE_PHYSIQUE;DATE_MEC_CLEAN;PRIX_VENTEVO_HT;PRIX_VENTEVO_TTC;HAB_EXT;LIBELLE_COULEUR;EMPTY_COLUMN
FR;AC;020219C;STE GENERALE AUTOMOBILE DE BOURGES;VF77JBHY6HJ737644;C250;LEASING / LLD;;;EP-163-GW;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;11182;19/07/2017 00:00;12001,5;14401,8;M09P;GRIS SHARK;
FR;AC;020219C;STE GENERALE AUTOMOBILE DE BOURGES;VF7PSCFBCHR647440;C250;LEASING / LLD;;;EQ-610-HJ;VP;CITROEN;C1;C1 5 portes VTi 68 BVM Feel;18320;07/09/2017 00:00;7048,17;8457,8;M0LB;ELB  BLEU SMALT;
FR;AC;020232S;GUENANT AUTOMOBILES;VF77A9HN0FJ581836;C250;F2ML;;;DP-775-YB;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;48001;18/03/2015 00:00;6138,65;7366,38;P0WP;BLANC BANQUISE;
FR;AC;081003X;FORUM AUTOMOBILES;VF7SC8HR4FW552682;C250;LEASING / LLD;;;DQ-436-LT;VP;CITROEN;C3 II;C3 HDi 70 BVM Auto-Ecole;65538;03/04/2015 00:00;5150;6180;M0ZR;GRIS ALUMINIUM;
FR;AC;081229T;AUTO DARIUS;VF7SC8HR4FW606564;C250;LEASING / LLD;;;DV-782-EN;VP;CITROEN;C3 II;C3 HDi 70 BVM Auto-Ecole;72522;24/08/2015 00:00;3900;4680;M09V;NOIR PERLA NERA;
FR;AC;020232S;GUENANT AUTOMOBILES;VF7SH9HP4ET539274;C250;LEASING / LLD;;;DK-997-HY;VP;CITROEN;C3 Picasso;C3 Picasso HDi 90 BVM Business;80275;24/09/2014 00:00;6612,99;7935,59;M0ZR;GRIS ALUMINIUM;
FR;AC;020896N;PSA RETAIL LYON VENISSIEUX;VF7YASMFA12542795;C600;F2ML;;Kept By PSA Retail;DC-930-MC;VU;CITROEN;Jumper;Jumper T�l� 30 L1H1 HDi 110 BVM6 Business;71303;24/01/2014 00:00;5327,47;6392,96;P0WP;BLANC BANQUISE;
FR;AC;020242C;GRAND GGE DE DOLE;VF77D9HN0EJ674849;C250;LEASING / LLD;;;DH-255-CW;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Business;63158;27/06/2014 00:00;5265,76;6318,91;P0WP;BLANC BANQUISE;
FR;AC;020242C;GRAND GGE DE DOLE;VF77JBHY6HJ683260;C250;LEASING / LLD;;;EP-172-AL;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;12546;06/07/2017 00:00;12119,5;14543,4;M09P;GRIS SHARK;
FR;AC;020248J;SOCIETE NOUVELLE SUD AUTOMOBILE;VF70BBHYHFE583234;C250;LEASING / LLD;;;DY-821-SN;VP;CITROEN;C4 Cactus;C4 CACTUS BlueHDi 100 S&S ETG6 Shine Edition;34710;07/01/2016 00:00;9053,35;10864,02;M0XL;NOIR OBSIDIEN;
FR;AC;020262Z;BIGOT AUTOMOBILES CHATEAUDUN;VF77B9HN0FJ562622;C250;F2ML;;;DP-817-YY;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;46747;19/03/2015 00:00;5946,34;7135,61;P0WP;BLANC BANQUISE;
FR;AC;020262Z;BIGOT AUTOMOBILES CHATEAUDUN;VF77B9HN0FJ605471;C250;F2ML;;;DR-491-DC;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;50510;29/04/2015 00:00;6156;7387,2;P0WP;BLANC BANQUISE;
FR;AC;020264B;BIGOT AUTOMOBILES VENDOME;VF73D9HC8DJ786768;C250;LEASING / LLD;;;CY-410-ZK;VP;CITROEN;C4 PICASSO II;C4 PICASSO e-HDi 115 BVM6 INTENSIVE;105005;26/09/2013 00:00;7657,14;9188,57;M0T6;BLEU KYANOS;
FR;AC;020269G;PSA RETAIL AULNAY II;VF73DAHRMFJ732516;C600;F2ML;;Kept By PSA Retail;DV-682-EG;VP;CITROEN;C4 PICASSO II;C4 PICASSO BlueHDi 150 S&S BVM6 EXCLUSIVE;49361;24/08/2015 00:00;12003,33;14404;M0PY;EPY  ROUGE RUBI;
FR;AC;020275N;SADA;VF7NCBHY6GY531207;C250;LEASING / LLD;;;EC-592-SC;VP;CITROEN;C4 II;C4 BlueHDi 100 S&S BVM 86g Millenium Business;52467;01/06/2016 00:00;8886,17;10663,4;M0F4;KCA  GRIS ARTENSE;
FR;AC;020278S;GRAU SA;VF77JBHY6HJ739421;C250;LEASING / LLD;;;EP-558-GW;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;8859;19/07/2017 00:00;12255,95;14707,14;M09P;GRIS SHARK;
FR;AC;020278S;GRAU SA;VF7NCBHZTFY578784;C250;LEASING / LLD;;;DY-600-XC;VP;CITROEN;C4 II;C4 BlueHDi 120 S&S EAT6 Millenium Business;48450;14/01/2016 00:00;9999,63;11999,56;M0F4;KCA  GRIS ARTENSE;
FR;AC;020278S;GRAU SA;VF7PSCFBCGR634803;C250;LEASING / LLD;;;EP-691-DW;VP;CITROEN;C1;C1 5 portes VTi 68 BVM Feel;9751;12/07/2017 00:00;6625,83;7951;M09B;GRIS GALLIUM;
FR;AC;020278S;GRAU SA;VF7PSCFBCHR639805;C250;LEASING / LLD;;;EN-274-FP;VP;CITROEN;C1;C1 5 portes VTi 68 BVM Millenium;26025;13/06/2017 00:00;6485,83;7783;M09B;GRIS GALLIUM;
FR;AC;020278S;GRAU SA;VF7SHBHY6GT513742;C250;LEASING / LLD;;;EC-432-GJ;VP;CITROEN;C3 Picasso;C3 Picasso BlueHDi 100 BVM Confort;24260;19/05/2016 00:00;8883,33;10660;P0WP;BLANC BANQUISE;
FR;AC;020278S;GRAU SA;VF7SHBHY6GT517346;C250;LEASING / LLD;;;ED-415-AY;VP;CITROEN;C3 Picasso;C3 Picasso BlueHDi 100 BVM Confort;20017;14/06/2016 00:00;9000,17;10800,2;P0WP;BLANC BANQUISE;
FR;AC;020278S;GRAU SA;VF7SXBHY6GT574638;C250;LEASING / LLD;LLD Collaborateur;;EJ-607-FT;VP;CITROEN;C3 III;C3 BlueHDi 100 S&S BVM SHINE;24393;12/01/2017 00:00;10945,31;13134,37;M0JY;EJY  BLEU MONTE CARLO;
FR;AC;020278S;GRAU SA;VF7XCAHZ4EZ050447;C250;F2ML;;;DL-680-EH;VP;CITROEN;Jumpy;Jumpy Multi. L1H1 HDi 125 BVM6 Attraction;58103;23/10/2014 00:00;7480,67;8976,8;P0WP;BLANC BANQUISE;
FR;AC;020296L;MANCHE AUTO;VF77B9HN0EJ749049;C250;F2ML;;;DJ-741-MY;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;66558;21/08/2014 00:00;6393,34;7672,01;P0WP;BLANC BANQUISE;
FR;AC;020296L;MANCHE AUTO;VF7NC9HP0EY530333;C250;F2ML;;;DJ-222-ZS;VP;CITROEN;C4 II;C4 HDi 90 BVM Business;121759;10/09/2014 00:00;6043,64;7252,37;M0ZR;GRIS ALUMINIUM;
FR;AC;020296L;MANCHE AUTO;VF7NCBHY6EY581326;C250;F2ML;;;DN-391-NN;VP;CITROEN;C4 II;C4 BlueHDi 100 S&S BVM 86g Business;116503;27/01/2015 00:00;5673,89;6808,67;P0WP;BLANC BANQUISE;
FR;AC;020454H;ETS ANDRE BOUSQUET ET FILS;VF7SC8HR4DW521449;C250;LEASING / LLD;;;CS-892-MP;VP;CITROEN;C3 II;C3 HDi 70 BVM Business;119461;05/04/2013 00:00;4150;4980;P0WP;BLANC BANQUISE;
FR;AC;020298N;VAUBAN OUEST AUTO;VF73DAHXTFJ573609;C250;LEASING / LLD;;;DP-810-LF;VP;CITROEN;C4 PICASSO II;C4 Picasso BlueHDi 150 S&S EAT6 Business +;80614;27/02/2015 00:00;9676,52;11611,82;M01S;KKS  MOKA;
FR;AC;020298N;VAUBAN OUEST AUTO;VF77BBHW6GJ626817;C250;LEASING / LLD;;;EC-189-HZ;VU;CITROEN;Berlingo VU;Berlingo Taille M BlueHDi 75 BVM Business;44225;23/05/2016 00:00;8365,03;10038,04;P0WP;BLANC BANQUISE;
FR;AC;020298N;VAUBAN OUEST AUTO;VF7NC9HP0FY502958;C250;F2ML;;;DN-544-TA;VP;CITROEN;C4 II;C4 HDi 90 BVM Attraction;72063;03/02/2015 00:00;5915,55;7098,66;P0WP;BLANC BANQUISE;
FR;AC;020056A;SADICOMA;VF7SC8HR4EW544588;C250;LEASING / LLD;;;DD-123-WL;VP;CITROEN;C3 II;C3 HDi 70 BVM Business;47575;12/03/2014 00:00;4936,76;5924,11;P0WP;BLANC BANQUISE;
FR;AC;020302T;LAGOUTTE SAS;VF7NCBHZTFY554073;C250;LEASING / LLD;;;DX-507-MK;VP;CITROEN;C4 II;C4 BlueHDi 120 S&S EAT6 Millenium Business;41411;20/11/2015 00:00;8321,44;9985,73;M0ZR;GRIS ALUMINIUM;
FR;AC;020302T;LAGOUTTE SAS;VF7PSCFBCHR642798;C250;LEASING / LLD;;;EN-584-NX;VP;CITROEN;C1;C1 5 portes VTi 68 BVM Millenium;6693;23/06/2017 00:00;7225;8670;M09B;GRIS GALLIUM;
FR;AC;020319L;SOMODA SAS;VF73D9HC8EJ526468;C250;F2ML;;;DD-396-PD;VP;CITROEN;C4 PICASSO II;C4 Picasso e-HDi 115 ETG6 Business;77560;03/03/2014 00:00;7455,36;8946,43;M09P;GRIS SHARK;
FR;AC;020319L;SOMODA SAS;VF77B9HF0FJ537478;C250;F2ML;;;DR-619-NL;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 90 BVM Club;64742;18/05/2015 00:00;6331,27;7597,52;P0WP;BLANC BANQUISE;
FR;AC;020319L;SOMODA SAS;VF77B9HF0FJ685806;C250;LEASING / LLD;;;DS-164-RS;VU;CITROEN;Berlingo VU;Nv Berlingo 20 L1 HDi 90 BVM Business;49186;24/06/2015 00:00;7320,49;8784,59;P0WP;BLANC BANQUISE;
FR;AC;020319L;SOMODA SAS;VF77B9HN0EJ709968;C250;F2ML;;;DH-009-NX;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Business;53520;11/07/2014 00:00;5717,77;6861,32;P0WP;BLANC BANQUISE;
FR;AC;020319L;SOMODA SAS;VF77B9HN0EJ761619;C250;F2ML;;;DJ-334-XJ;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;43685;05/09/2014 00:00;5434,53;6521,44;P0WP;BLANC BANQUISE;
FR;AC;020319L;SOMODA SAS;VF77B9HN0EN550157;C250;LEASING / LLD;;;DN-447-MD;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;90400;23/01/2015 00:00;4771,52;5725,82;M0ZR;GRIS ALUMINIUM;
FR;AC;020319L;SOMODA SAS;VF77J9HP0EN544829;C250;F2ML;;;DL-370-QG;VP;CITROEN;Berlingo Multispace;Berlingo Multispace HDi 90 BVM Confort;32608;07/11/2014 00:00;7340,81;8808,97;P0WP;BLANC BANQUISE;
FR;AC;020319L;SOMODA SAS;VF7NC9HP0EY524901;C250;F2ML;;;DE-052-ZC;VP;CITROEN;C4 II;C4 HDi 90 BVM Business;87901;16/04/2014 00:00;6399;7678,8;M0ZR;GRIS ALUMINIUM;
FR;AC;020319L;SOMODA SAS;VF7XS9HM0EZ055064;C250;F2ML;;;DN-838-FP;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;57408;14/01/2015 00:00;7466,83;8960,2;P0WP;BLANC BANQUISE;
FR;AC;020319L;SOMODA SAS;VF7XS9HM0EZ058534;C250;LEASING / LLD;;;DN-837-FP;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Club;39787;14/01/2015 00:00;7744,06;9292,87;P0WP;BLANC BANQUISE;
FR;AC;020320M;LES CHEVRONS SOFIDA D HAZEBROUCK;VF77JBHW6FJ664793;C250;LEASING / LLD;;;DR-823-LV;VP;CITROEN;Berlingo Multispace;Nv Berlingo Multispace BlueHDi 75 BVM Feel;91865;13/05/2015 00:00;6226,37;7471,64;P0WP;BLANC BANQUISE;
FR;AC;020320M;LES CHEVRONS SOFIDA D HAZEBROUCK;VF77SBHY6HJ746255;C250;LEASING / LLD;;;EP-257-GW;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM Feel 7 places;20710;19/07/2017 00:00;11917;14300,4;M0ZR;GRIS ALUMINIUM;
FR;AC;020320M;LES CHEVRONS SOFIDA D HAZEBROUCK;VF7AAFHZ0E8512858;C250;F2ML;;;DK-549-AM;VU;CITROEN;Nemo VU;Nemo HDi 75 BVM Club;85079;11/09/2014 00:00;5011,71;6014,05;P0WP;BLANC BANQUISE;
FR;AC;020320M;LES CHEVRONS SOFIDA D HAZEBROUCK;VF7VABHXHHZ054651;C250;LEASING / LLD;;;EN-947-RL;VP;CITROEN;SpaceTourer /Jumpy Combi;Jumpy Combi Taille XL BlueHDi 115 S&S BVM6 Confort;30155;27/06/2017 00:00;17911,72;21494,06;M0VL;EVL  GRIS PLATINIUM;
FR;AC;020325T;ALPES DE PROVENCE AUTOMOBILES;VF73D9HC8EJ882550;C250;F2ML;;;DS-274-HL;VP;CITROEN;C4 PICASSO II;C4 PICASSO e-HDi 115 BVM6 INTENSIVE;87600;12/06/2015 00:00;8462,23;10154,68;M0ZR;GRIS ALUMINIUM;
FR;AC;020325T;ALPES DE PROVENCE AUTOMOBILES;VF77A9HN0EN515707;C250;F2ML;;;DF-191-FT;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;70158;25/04/2014 00:00;5373,37;6448,04;P0WP;BLANC BANQUISE;
FR;AC;020325T;ALPES DE PROVENCE AUTOMOBILES;VF77B9HN0GJ699301;C250;LEASING / LLD;;;EC-817-YE;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Business;76130;09/06/2016 00:00;7113,83;8536,6;P0WP;BLANC BANQUISE;
FR;AC;020185R;GARAGE DUBOIS HELLEUX;VF7SC8HR4DW559072;C250;LEASING / LLD;;;CT-684-SG;VP;CITROEN;C3 II;C3 HDi 70 BVM Business;47640;14/05/2013 00:00;5450;6540;P0WP;BLANC BANQUISE;
FR;AC;020331Z;SAS DAIX GERARD;VF77A9HN0EJ790712;C250;F2ML;;;DN-106-JS;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;83485;20/01/2015 00:00;5200;6240;P0WP;BLANC BANQUISE;
FR;AC;020331Z;SAS DAIX GERARD;VF77B9HN0EJ770054;C250;F2ML;;;DK-987-RK;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;41275;03/10/2014 00:00;5100;6120;P0WP;BLANC BANQUISE;
FR;AC;020331Z;SAS DAIX GERARD;VF77B9HN0EJ770055;C250;F2ML;;;DK-014-RL;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;25879;03/10/2014 00:00;5650;6780;P0WP;BLANC BANQUISE;
FR;AC;020331Z;SAS DAIX GERARD;VF7SHBHY6FT563607;C250;LEASING / LLD;;;DS-020-ZQ;VP;CITROEN;C3 Picasso;C3 Picasso BlueHDi 100 BVM Confort;42212;01/07/2015 00:00;7600;9120;P0WP;BLANC BANQUISE;
FR;AC;020339H;BSA AUTOMOBILES;VF7NC9HP0EY568070;C250;F2ML;;;DM-110-HA;VP;CITROEN;C4 II;C4 HDi 90 BVM Business;74083;04/12/2014 00:00;7055,35;8466,42;P0WP;BLANC BANQUISE;
FR;AC;020339H;BSA AUTOMOBILES;VF7PAHMTCHR806973;C250;LEASING / LLD;;;EP-910-VZ;VP;CITROEN;C1;C1 5 portes PureTech 82 BVM Millenium;9298;10/08/2017 00:00;7478,65;8974,38;P0RK;ERK JELLY BERRY;
FR;AC;020690P;TRESSOL CHABRIER MONTPELLIER;VF7SC8HR4EW533684;C250;LEASING / LLD;;;DE-841-NQ;VP;CITROEN;C3 II;C3 HDi 70 BVM Business;89867;02/04/2014 00:00;5476,43;6571,72;P0WP;BLANC BANQUISE;
FR;AC;020852R;PSA RETAIL SAINT ETIENNE;VF7SC8HR4EW554261;C600;F2ML;;Kept By PSA Retail;DF-395-NE;VP;CITROEN;C3 II;C3 HDi 70 BVM Business;42479;06/05/2014 00:00;6201,67;7442;P0WP;BLANC BANQUISE;
FR;AC;020354Z;TRESSOL CHABRIER CARCASSONNE;VF77JBHY6GJ585922;C250;LEASING / LLD;;;EA-243-QE;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR;33065;21/03/2016 00:00;9000;10800;P0WP;BLANC BANQUISE;
FR;AC;080920G;STAC SARL;VF7SC8HR4EW556481;C250;LEASING / LLD;;;DF-192-RG;VP;CITROEN;C3 II;C3 HDi 70 BVM Business;62308;12/05/2014 00:00;5800;6960;M0ZR;GRIS ALUMINIUM;
FR;AC;020354Z;TRESSOL CHABRIER CARCASSONNE;VF7XU9HM0FZ003769;C250;LEASING / LLD;;;DP-843-SF;VU;CITROEN;Jumpy;Jumpy Frg T�l� 29 L2H1 HDi 90 BVM Business;180914;11/03/2015 00:00;5450,03;6540,04;M0ZR;GRIS ALUMINIUM;
FR;AC;020356B;CHANNEL AUTO SA;VF77A9HN0EJ806219;C250;F2ML;;;DL-887-PC;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;46295;06/11/2014 00:00;5646,44;6775,73;P0WP;BLANC BANQUISE;
FR;AC;020356B;CHANNEL AUTO SA;VF7PSCFBCHR649888;C250;LEASING / LLD;;;EQ-849-RD;VP;CITROEN;C1;C1 5 portes VTi 68 BVM Millenium;10258;22/09/2017 00:00;7773,33;9328;M09B;GRIS GALLIUM;
FR;AC;020357C;TRESSOL CHABRIER SA;VF70PHNZBFE572003;C250;F2ML;;;DY-911-NK;VP;CITROEN;C4 Cactus;C4 Cactus PureTech 110 S&S BVM Shine Edition;33927;29/12/2015 00:00;9550;11460;P0RK;ERK JELLY BERRY;
FR;AC;020357C;TRESSOL CHABRIER SA;VF77A9HN0EJ880575;C250;F2ML;;;DN-764-VF;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;20454;04/02/2015 00:00;6292,04;7550,45;P0WP;BLANC BANQUISE;
FR;AC;020357C;TRESSOL CHABRIER SA;VF77BBHY6GJ656717;C250;F2ML;;;ED-719-CJ;VU;CITROEN;Berlingo VU;Berlingo Taille M BlueHDi 100 S&S BVM Business;38060;16/06/2016 00:00;8552,69;10263,23;P0WP;BLANC BANQUISE;
FR;AC;020357C;TRESSOL CHABRIER SA;VF7AAFHZ0C8278784;C250;LEASING / LLD;;;CM-338-QT;VU;CITROEN;Nemo VU;Nemo HDi 75 BVM Business;52441;08/11/2012 00:00;4950;5940;P0WP;BLANC BANQUISE;
FR;AC;080948M;CENTRE DE DISTRIBUTION AUTOMOBILES;VF7SA8HR4EW555025;C250;F2ML;;;DE-361-XX;VP;CITROEN;DS 3;DS 3 HDi 70 BVM Be Chic;36891;14/04/2014 00:00;8000;9600;M2VE;ERU/EXY WHISPER+NOIR ONYX;
FR;AC;020357C;TRESSOL CHABRIER SA;VF7XS9HM0EZ028475;C250;F2ML;;;DH-856-GA;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;73182;01/07/2014 00:00;7600;9120;P0WP;BLANC BANQUISE;
FR;AC;020369R;SADAM;VF70BBHYBFE584620;C600;F2ML;;Kept By PSA Retail;DY-670-WC;VP;CITROEN;C4 Cactus;C4 Cactus BlueHDi 100 BVM SHINE;31164;12/01/2016 00:00;9523,51;11428,21;M09P;GRIS SHARK;
FR;AC;020396V;MASA;VF73AAHXTFJ701329;C250;F2ML;;;DT-120-FJ;VP;CITROEN;GRAND C4 PICASSO II;GRAND C4 PICASSO BlueHDi 150 S&S EAT6 Exclusive;51120;10/07/2015 00:00;14050;16860;M0ZR;GRIS ALUMINIUM;
FR;AC;020396V;MASA;VF73DBHZMGJ587594;C250;F2ML;;;EB-708-RP;VP;CITROEN;C4 PICASSO II;C4 Picasso BlueHDi 120 S&S BVM6 94g Business;38114;26/04/2016 00:00;11600;13920;P0XY;NOIR ONYX;
FR;AC;020396V;MASA;VF7KFRHC8FS512514;C250;F2ML;;;DP-467-XH;VP;CITROEN;DS 5;DS 5 Hybrid4 ETG6 Executive;74165;17/03/2015 00:00;12150;14580;M09P;GRIS SHARK;
FR;AC;020401A;OBLINGER;VF7SHBHY6FT579838;C250;LEASING / LLD;;;DX-673-ZP;VP;CITROEN;C3 Picasso;C3 Picasso BlueHDi 100 BVM Confort;31348;08/12/2015 00:00;8458,33;10150;P0WP;BLANC BANQUISE;
FR;AC;020405E;PARASCANDOLA;VF77A9HN0FJ581865;C250;F2ML;;;DQ-921-RL;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;34205;14/04/2015 00:00;6858,33;8230;P0WP;BLANC BANQUISE;
FR;AC;080982Z;LES HERBIERS AUTOMOBILES;VF7SC8HR4EW574715;C250;F2ML;;;DG-689-KM;VP;CITROEN;C3 II;C3 HDi 70 BVM Business;105289;05/06/2014 00:00;4663,71;5596,45;M0ZR;GRIS ALUMINIUM;
FR;AC;020412M;OBLINGER;VF77A9HN0FJ581819;C250;F2ML;;;DS-176-RD;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;53834;24/06/2015 00:00;5928,95;7114,74;P0WP;BLANC BANQUISE;
FR;AC;020412M;OBLINGER;VF77B9HF0EJ654819;C250;F2ML;;;DG-548-VC;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 90 BVM Business;89173;18/06/2014 00:00;6100;7320;P0WP;BLANC BANQUISE;
FR;AC;020412M;OBLINGER;VF77B9HF0FJ576470;C250;F2ML;;;DQ-497-MR;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 90 BVM Club;110246;07/04/2015 00:00;5750;6900;P0WP;BLANC BANQUISE;
FR;AC;020412M;OBLINGER;VF7KFAHWTES505074;C250;LEASING / LLD;;;DL-431-RY;VP;CITROEN;DS 5;DS 5 BlueHDi 180 BVA6 Sport Chic;126220;13/11/2014 00:00;10450;12540;M6N9;BLANC NACRE;
FR;AC;020413N;CHATEAUBRIANT AUTOMOBILES;VF7AAFHZ0F8634693;C250;F2ML;;;DR-092-HR;VU;CITROEN;Nemo VU;Nemo HDi 75 BVM Business;55990;06/05/2015 00:00;5504,48;6605,38;P0WP;BLANC BANQUISE;
FR;AC;020413N;CHATEAUBRIANT AUTOMOBILES;VF7SHBHY6FT579837;C250;LEASING / LLD;;;DX-469-ZP;VP;CITROEN;C3 Picasso;C3 Picasso BlueHDi 100 BVM Confort;36899;08/12/2015 00:00;8345;10014;P0WP;BLANC BANQUISE;
FR;AC;020413N;CHATEAUBRIANT AUTOMOBILES;VF7XS9HM0EZ002410;C250;F2ML;;;DC-503-VZ;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;111681;05/02/2014 00:00;5543,93;6652,72;P0WP;BLANC BANQUISE;
FR;AC;020415R;MIDI AUTO LORIENT;VF70PHNZBHE543208;C250;LEASING / LLD;;;EQ-204-LA;VP;CITROEN;C4 Cactus;C4 Cactus PureTech 110 S&S BVM Shine;14347;13/09/2017 00:00;12025;14430;M6FC;EFC  BLANC PERLE NACRE;
FR;AC;020415R;MIDI AUTO LORIENT;VF73D9HC8FJ625583;C250;LEASING / LLD;;;DR-758-QX;VP;CITROEN;C4 PICASSO II;C4 Picasso e-HDi 115 ETG6 Business;57268;21/05/2015 00:00;8487,72;10185,26;M0ZR;GRIS ALUMINIUM;
FR;AC;020415R;MIDI AUTO LORIENT;VF77A9HN0DN537034;C250;F2ML;;;CY-734-CK;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;121885;28/08/2013 00:00;4439,79;5327,75;P0WP;BLANC BANQUISE;
FR;AC;020415R;MIDI AUTO LORIENT;VF77A9HN0FN511791;C250;F2ML;;;DR-933-BA;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;53817;27/04/2015 00:00;6181,91;7418,29;P0WP;BLANC BANQUISE;
FR;AC;020415R;MIDI AUTO LORIENT;VF77B9HF0FJ685800;C250;LEASING / LLD;;;DS-110-BC;VU;CITROEN;Berlingo VU;Nv Berlingo 20 L1 HDi 90 BVM Business;93730;03/06/2015 00:00;6108,31;7329,97;P0WP;BLANC BANQUISE;
FR;AC;020415R;MIDI AUTO LORIENT;VF77B9HN0EJ842228;C250;F2ML;;;DM-673-SF;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;88240;19/12/2014 00:00;3980,64;4776,77;P0WP;BLANC BANQUISE;
FR;AC;020415R;MIDI AUTO LORIENT;VF77B9HN0FJ828048;C250;LEASING / LLD;;;DX-515-JP;VU;CITROEN;Berlingo VU;Nv Berlingo 20 L1 HDi 75 BVM Club;68424;17/11/2015 00:00;3438,01;4125,61;M0ZR;GRIS ALUMINIUM;
FR;AC;020415R;MIDI AUTO LORIENT;VF77JBHY6GJ746222;C250;LEASING / LLD;;;ED-561-SE;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR;16184;04/07/2016 00:00;10210,53;12252,64;P0WP;BLANC BANQUISE;
FR;AC;020415R;MIDI AUTO LORIENT;VF7AAFHZ0E8533569;C250;F2ML;;;DN-728-KG;VU;CITROEN;Nemo VU;Nemo HDi 75 BVM Club;19664;21/01/2015 00:00;5732,02;6878,42;P0WP;BLANC BANQUISE;
FR;AC;020415R;MIDI AUTO LORIENT;VF7KFRHH8DS513928;C250;F2ML;;;CY-061-FD;VP;CITROEN;DS 5;DS5 HDi 160 BVM6 Executive;55066;02/09/2013 00:00;11818,83;14182,6;M6N9;BLANC NACRE;
FR;AC;020415R;MIDI AUTO LORIENT;VF7PSCFBCFR594263;C250;LEASING / LLD;;;EB-275-XG;VP;CITROEN;C1;C1 3 portes VTi 68 BVM Feel;21247;02/05/2016 00:00;4981,7;5978,04;M0LB;ELB  BLEU SMALT;
FR;AC;020415R;MIDI AUTO LORIENT;VF7RW4HLAEL506637;C250;LEASING / LLD;;;DF-958-CZ;VP;CITROEN;C5 TOURER;C5 Tourer HDi 200 BVA6 Exclusive +;134729;22/04/2014 00:00;9140,5;10968,6;M0G2;MATIVOIRE;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF7SC8HR4EW558404;C250;F2ML;;;DE-163-RW;VP;CITROEN;C3 II;C3 HDi 70 BVM Business;94696;07/04/2014 00:00;4800;5760;P0WP;BLANC BANQUISE;
FR;AC;081011F;SARL INTER VO FRANCE;VF7SC8HR4EW619603;C250;LEASING / LLD;;;DJ-173-ZS;VP;CITROEN;C3 II;C3 HDi 70 BVM Business;99663;10/09/2014 00:00;4700;5640;P0WP;BLANC BANQUISE;
FR;AC;081027Y;GTS AUTO;VF7SC8HR4DW674438;C250;LEASING / LLD;;;DC-710-LQ;VP;CITROEN;C3 II;C3 HDi 70 BVM Business;67082;24/01/2014 00:00;5100;6120;M0ZR;GRIS ALUMINIUM;
